39, State-gov, 77516, 13, Adm-clerical, White, Male, 40, United-States, <=50K
47, Self-emp-not-inc, 102359, 13, Exec-managerial, White, Male, 30, United-States, <=50K
49, Federal-gov, 213668, 14, Exec-managerial, White, Male, 56, United-States, >50K
21, Private, 294789, 10, Other-service, White, Female, 25, United-States, <=50K
20, Private, 157599, 10, Other-service, White, Female, 25, United-States, <=50K
18, Local-gov, 134935, 8, Protective-serv, White, Male, 40, United-States, <=50K
27, Private, 466224, 10, Sales, Black, Male, 40, United-States, <=50K
34, Self-emp-not-inc, 111985, 9, Craft-repair, White, Male, 50, United-States, <=50K
38, Private, 264627, 10, Adm-clerical, White, Female, 40, United-States, <=50K
24, Private, 213427, 9, Adm-clerical, White, Male, 40, United-States, <=50K
34, Private, 279015, 10, Sales, White, Male, 65, United-States, <=50K
47, Private, 165937, 9, Machine-op-inspct, White, Male, 50, United-States, >50K
27, Federal-gov, 188343, 9, Exec-managerial, Black, Female, 40, United-States, <=50K
63, Private, 158609, 11, Adm-clerical, White, Female, 8, United-States, <=50K
34, Private, 193036, 10, Adm-clerical, Black, Male, 40, United-States, >50K
25, Private, 198632, 10, Sales, White, Male, 50, United-States, <=50K
54, Private, 175912, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
19, ?, 192773, 10, ?, White, Female, 35, United-States, <=50K
35, Private, 101387, 9, Sales, White, Female, 50, United-States, <=50K
24, Private, 60783, 10, Transport-moving, White, Male, 70, United-States, >50K
26, Private, 183224, 10, Adm-clerical, Asian-Pac-Islander, Female, 35, United-States, <=50K
59, Local-gov, 100776, 11, Adm-clerical, White, Female, 40, United-States, <=50K
43, Private, 57600, 16, Prof-specialty, White, Female, 40, ?, <=50K
20, Private, 174063, 10, Other-service, White, Female, 40, United-States, <=50K
41, Private, 306495, 9, Farming-fishing, White, Male, 40, United-States, <=50K
51, Private, 249741, 10, Sales, White, Male, 40, United-States, <=50K
27, Private, 93021, 9, Adm-clerical, Other, Female, 40, United-States, <=50K
36, Private, 49626, 9, Exec-managerial, White, Male, 40, United-States, <=50K
25, Private, 63062, 10, Farming-fishing, White, Male, 60, United-States, <=50K
55, Private, 320835, 13, Sales, White, Male, 50, United-States, >50K
22, Local-gov, 123727, 10, Prof-specialty, White, Female, 21, United-States, <=50K
58, State-gov, 110517, 16, Prof-specialty, Asian-Pac-Islander, Male, 40, India, <=50K
43, Private, 149670, 10, Adm-clerical, White, Female, 15, United-States, <=50K
39, Private, 172425, 11, Adm-clerical, White, Female, 20, United-States, >50K
40, Private, 216116, 5, Machine-op-inspct, Black, Female, 40, Haiti, <=50K
46, Private, 174209, 9, Exec-managerial, White, Male, 45, United-States, <=50K
54, Federal-gov, 175083, 9, Adm-clerical, White, Female, 20, United-States, <=50K
19, Private, 129059, 10, Sales, Black, Male, 30, United-States, <=50K
24, Private, 121313, 9, Adm-clerical, White, Male, 40, United-States, <=50K
53, ?, 181317, 9, ?, White, Male, 40, United-States, <=50K
24, State-gov, 166851, 14, Prof-specialty, White, Male, 13, United-States, <=50K
29, Self-emp-not-inc, 29616, 9, Farming-fishing, White, Male, 65, United-States, <=50K
56, Self-emp-inc, 105582, 10, Exec-managerial, White, Male, 50, United-States, >50K
54, ?, 124993, 9, ?, White, Male, 40, United-States, >50K
21, ?, 148509, 10, ?, White, Female, 30, United-States, <=50K
34, Private, 230246, 5, Craft-repair, White, Male, 40, ?, <=50K
56, Private, 117881, 7, Machine-op-inspct, White, Female, 40, United-States, <=50K
34, Private, 203408, 13, Prof-specialty, White, Male, 50, United-States, >50K
19, Private, 446219, 6, Sales, Black, Female, 40, United-States, <=50K
32, Self-emp-inc, 110331, 9, Sales, White, Male, 65, United-States, >50K
48, Private, 207946, 9, Adm-clerical, White, Female, 52, United-States, <=50K
67, ?, 45537, 14, ?, Black, Male, 40, United-States, >50K
47, Private, 188330, 9, Transport-moving, White, Male, 25, United-States, <=50K
52, Private, 147629, 9, Transport-moving, White, Male, 60, United-States, >50K
40, Private, 153799, 2, Machine-op-inspct, White, Female, 40, Dominican-Republic, <=50K
28, Private, 203776, 6, Craft-repair, White, Male, 50, United-States, <=50K
41, Private, 168071, 13, Exec-managerial, White, Male, 50, United-States, >50K
57, Private, 348430, 2, Craft-repair, White, Male, 40, Portugal, <=50K
51, Private, 103407, 9, Adm-clerical, White, Female, 40, United-States, <=50K
26, ?, 152046, 7, ?, White, Female, 35, Germany, <=50K
36, Private, 153205, 13, Prof-specialty, Asian-Pac-Islander, Male, 45, ?, <=50K
33, Private, 326104, 10, Exec-managerial, White, Male, 50, United-States, >50K
46, Private, 238162, 13, Craft-repair, White, Male, 45, United-States, >50K
50, Private, 221336, 9, Adm-clerical, Asian-Pac-Islander, Female, 40, Philippines, <=50K
33, Private, 180656, 10, Craft-repair, White, Male, 40, ?, <=50K
77, Self-emp-not-inc, 145329, 9, Machine-op-inspct, White, Male, 20, United-States, <=50K
39, Private, 315776, 14, Exec-managerial, Black, Male, 52, United-States, >50K
67, ?, 150516, 9, ?, White, Male, 3, United-States, <=50K
35, Private, 325802, 12, Handlers-cleaners, White, Female, 24, United-States, <=50K
23, Private, 133985, 6, Craft-repair, Black, Female, 40, United-States, <=50K
37, Private, 269329, 11, Prof-specialty, White, Female, 45, United-States, >50K
41, Private, 183203, 9, Transport-moving, White, Male, 50, United-States, >50K
60, Private, 76127, 12, Adm-clerical, White, Male, 35, United-States, >50K
32, Private, 195891, 13, Adm-clerical, White, Male, 55, United-States, <=50K
56, Federal-gov, 162137, 9, Transport-moving, Amer-Indian-Eskimo, Male, 40, United-States, <=50K
45, State-gov, 37672, 11, Tech-support, White, Female, 40, United-States, <=50K
24, Private, 161708, 9, Exec-managerial, White, Female, 45, United-States, >50K
18, Private, 80616, 6, Handlers-cleaners, White, Male, 27, United-States, <=50K
31, Private, 209276, 9, Other-service, Other, Male, 40, United-States, <=50K
21, ?, 34443, 10, ?, White, Male, 50, United-States, <=50K
45, Private, 192835, 13, Exec-managerial, White, Male, 55, United-States, >50K
23, Private, 203240, 10, Other-service, White, Female, 40, United-States, <=50K
45, State-gov, 102308, 10, Exec-managerial, White, Male, 40, United-States, <=50K
18, Private, 40829, 7, Sales, Amer-Indian-Eskimo, Female, 25, United-States, <=50K
25, Private, 60726, 9, Transport-moving, Black, Male, 30, United-States, <=50K
31, State-gov, 116677, 9, Sales, White, Male, 40, United-States, <=50K
19, Private, 57067, 9, Machine-op-inspct, White, Male, 45, United-States, <=50K
41, Private, 304906, 13, Exec-managerial, White, Male, 40, United-States, >50K
74, Private, 101590, 15, Adm-clerical, Black, Female, 20, United-States, <=50K
27, Private, 258102, 3, Transport-moving, White, Male, 40, Mexico, <=50K
23, Private, 241185, 9, Adm-clerical, White, Female, 40, United-States, <=50K
31, Private, 124827, 11, Sales, White, Male, 40, United-States, >50K
40, Self-emp-inc, 76625, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
41, Federal-gov, 263339, 9, Transport-moving, White, Male, 40, United-States, >50K
25, Private, 135645, 14, Sales, White, Male, 20, United-States, <=50K
42, Private, 245626, 9, Craft-repair, Amer-Indian-Eskimo, Male, 60, United-States, <=50K
24, Private, 210781, 13, Craft-repair, White, Female, 40, United-States, <=50K
42, Private, 235786, 12, Craft-repair, White, Male, 50, United-States, >50K
45, Self-emp-not-inc, 160167, 6, Craft-repair, White, Male, 70, United-States, <=50K
52, Federal-gov, 30731, 9, Exec-managerial, White, Male, 40, United-States, >50K
34, Private, 314375, 11, Craft-repair, White, Male, 40, United-States, <=50K
32, Private, 81528, 9, Handlers-cleaners, White, Male, 60, United-States, <=50K
54, Private, 182854, 9, Craft-repair, White, Male, 45, United-States, <=50K
42, Federal-gov, 296798, 7, Tech-support, White, Male, 40, United-States, <=50K
32, Private, 194426, 13, Tech-support, White, Male, 40, United-States, >50K
40, ?, 70645, 10, ?, White, Female, 20, United-States, <=50K
55, Self-emp-inc, 141807, 13, Sales, White, Male, 60, United-States, >50K
66, ?, 112871, 7, ?, White, Male, 30, United-States, <=50K
52, State-gov, 71344, 14, Prof-specialty, White, Male, 40, United-States, <=50K
21, State-gov, 341410, 10, Adm-clerical, White, Female, 15, United-States, <=50K
33, Private, 118941, 13, Exec-managerial, White, Female, 40, United-States, >50K
52, ?, 159755, 11, ?, White, Male, 50, United-States, >50K
28, Private, 128509, 3, Machine-op-inspct, White, Female, 40, ?, <=50K
27, Self-emp-not-inc, 229125, 7, Craft-repair, White, Male, 40, United-States, <=50K
42, Local-gov, 142756, 13, Prof-specialty, White, Female, 50, United-States, <=50K
27, Self-emp-inc, 243871, 10, Adm-clerical, White, Female, 45, United-States, <=50K
47, Private, 213140, 11, Craft-repair, White, Male, 40, United-States, >50K
19, Private, 196857, 9, Other-service, White, Female, 40, United-States, <=50K
46, Private, 138626, 10, Craft-repair, White, Male, 40, United-States, <=50K
55, Self-emp-not-inc, 161334, 9, Other-service, White, Female, 25, Nicaragua, <=50K
50, Private, 273536, 4, Sales, Other, Male, 49, Dominican-Republic, <=50K
32, Private, 115631, 10, Adm-clerical, White, Female, 50, United-States, <=50K
28, Private, 185957, 9, Adm-clerical, White, Female, 40, United-States, <=50K
23, Private, 334357, 9, Adm-clerical, Black, Female, 40, United-States, <=50K
43, Private, 96102, 14, Exec-managerial, White, Male, 50, United-States, <=50K
34, Private, 213226, 13, Prof-specialty, White, Male, 40, Iran, >50K
19, Private, 115248, 10, Adm-clerical, Asian-Pac-Islander, Male, 40, Vietnam, <=50K
37, Private, 185061, 10, Exec-managerial, Asian-Pac-Islander, Male, 55, United-States, <=50K
27, Private, 147638, 13, Adm-clerical, Asian-Pac-Islander, Female, 40, Hong, <=50K
18, Private, 280298, 9, Sales, White, Female, 24, United-States, <=50K
31, Private, 163516, 10, Adm-clerical, White, Female, 40, United-States, <=50K
49, Private, 277434, 9, Transport-moving, White, Male, 50, United-States, <=50K
26, Federal-gov, 206983, 15, Prof-specialty, White, Male, 60, Columbia, <=50K
48, Private, 108993, 9, Craft-repair, White, Male, 45, United-States, >50K
39, Private, 288551, 9, Craft-repair, Black, Male, 40, United-States, <=50K
41, Private, 176069, 9, Machine-op-inspct, White, Female, 40, United-States, <=50K
48, State-gov, 183486, 11, Prof-specialty, White, Female, 56, United-States, >50K
40, Private, 163215, 13, Exec-managerial, White, Female, 40, United-States, >50K
70, Private, 94692, 13, Sales, White, Male, 70, United-States, >50K
20, Private, 118462, 9, Handlers-cleaners, White, Male, 43, United-States, <=50K
38, Private, 407068, 3, Other-service, White, Male, 75, Mexico, <=50K
37, Self-emp-not-inc, 243587, 10, Other-service, White, Female, 40, Cuba, <=50K
49, Private, 23074, 10, Exec-managerial, White, Female, 40, United-States, >50K
51, Private, 237735, 9, Handlers-cleaners, White, Male, 40, United-States, >50K
43, Private, 188291, 2, Sales, White, Male, 40, United-States, <=50K
38, Private, 284166, 15, Prof-specialty, White, Male, 50, United-States, <=50K
18, ?, 423460, 7, ?, White, Male, 36, United-States, <=50K
23, Private, 287681, 4, Other-service, White, Male, 25, Mexico, <=50K
34, Private, 509364, 9, Craft-repair, White, Male, 40, United-States, <=50K
62, ?, 139391, 10, ?, White, Male, 24, United-States, <=50K
33, Private, 91964, 10, Adm-clerical, White, Male, 40, United-States, <=50K
31, Private, 117526, 10, Farming-fishing, White, Female, 45, United-States, <=50K
64, Private, 91343, 10, Tech-support, White, Female, 40, United-States, <=50K
26, Local-gov, 336969, 13, Prof-specialty, White, Male, 28, El-Salvador, <=50K
55, Private, 255364, 10, Prof-specialty, White, Male, 40, United-States, <=50K
61, Local-gov, 167670, 13, Prof-specialty, White, Male, 40, United-States, <=50K
37, Private, 211494, 9, Tech-support, White, Male, 40, United-States, >50K
78, Local-gov, 136198, 13, Exec-managerial, White, Male, 15, United-States, <=50K
27, Federal-gov, 409815, 10, Adm-clerical, Black, Female, 40, United-States, <=50K
49, Private, 188823, 9, Prof-specialty, White, Male, 42, United-States, <=50K
55, State-gov, 146326, 14, Prof-specialty, White, Male, 45, United-States, >50K
42, Private, 154374, 13, Transport-moving, White, Male, 58, United-States, <=50K
22, ?, 216563, 9, ?, White, Female, 40, United-States, <=50K
61, Private, 197286, 5, Craft-repair, White, Male, 40, United-States, <=50K
64, Self-emp-not-inc, 100722, 13, Adm-clerical, White, Male, 5, United-States, <=50K
46, Local-gov, 377622, 9, Other-service, White, Male, 40, United-States, <=50K
24, Private, 145964, 13, Exec-managerial, White, Male, 40, United-States, <=50K
27, Private, 358636, 10, Craft-repair, White, Male, 70, United-States, <=50K
47, Private, 155489, 9, Transport-moving, White, Male, 55, United-States, >50K
18, Private, 57413, 10, Other-service, White, Male, 15, United-States, <=50K
48, Private, 320421, 9, Sales, White, Male, 50, United-States, <=50K
50, Self-emp-not-inc, 174752, 9, Farming-fishing, White, Male, 40, United-States, <=50K
40, State-gov, 229364, 14, Prof-specialty, White, Female, 45, United-States, <=50K
56, Self-emp-not-inc, 157486, 6, Sales, White, Male, 40, United-States, <=50K
34, Private, 92682, 9, Adm-clerical, White, Female, 40, United-States, <=50K
56, Federal-gov, 101338, 13, Sales, White, Male, 40, United-States, <=50K
18, Private, 132652, 7, Other-service, White, Male, 20, United-States, <=50K
21, Private, 34616, 10, Other-service, White, Female, 25, United-States, <=50K
40, Private, 218903, 9, Tech-support, White, Female, 40, United-States, <=50K
27, Local-gov, 204098, 9, Handlers-cleaners, White, Male, 50, United-States, <=50K
52, Self-emp-not-inc, 64045, 15, Prof-specialty, White, Male, 45, United-States, >50K
46, Private, 189763, 9, Sales, White, Female, 30, United-States, <=50K
23, Private, 26248, 9, Adm-clerical, White, Female, 40, United-States, <=50K
50, Private, 92079, 10, Tech-support, White, Male, 45, United-States, >50K
19, Private, 280071, 10, Machine-op-inspct, White, Male, 50, United-States, <=50K
20, Private, 224059, 9, Other-service, White, Male, 40, United-States, <=50K
39, Private, 185520, 10, Exec-managerial, White, Female, 40, United-States, >50K
24, Private, 265567, 7, Craft-repair, White, Male, 35, United-States, <=50K
72, Private, 106890, 11, Adm-clerical, White, Female, 40, United-States, <=50K
42, State-gov, 39586, 14, Prof-specialty, White, Female, 20, United-States, >50K
42, Private, 153132, 13, Sales, White, Male, 45, ?, <=50K
51, Private, 209912, 13, Exec-managerial, Amer-Indian-Eskimo, Male, 50, United-States, <=50K
39, Private, 144169, 9, Sales, White, Male, 50, United-States, >50K
40, Local-gov, 50442, 10, Adm-clerical, Amer-Indian-Eskimo, Female, 35, United-States, <=50K
34, Private, 89644, 10, Sales, White, Male, 55, United-States, >50K
19, Private, 275889, 7, Handlers-cleaners, White, Male, 40, Mexico, <=50K
26, Private, 231638, 9, Exec-managerial, White, Female, 40, United-States, <=50K
45, Local-gov, 224474, 13, Prof-specialty, White, Female, 50, United-States, >50K
28, Private, 355259, 14, Prof-specialty, White, Female, 40, United-States, >50K
30, Federal-gov, 68330, 13, Prof-specialty, White, Male, 40, United-States, >50K
32, Private, 185410, 9, Adm-clerical, White, Female, 40, United-States, <=50K
19, Private, 87653, 10, Other-service, White, Female, 25, United-States, <=50K
21, Private, 286853, 9, Other-service, White, Male, 35, United-States, <=50K
54, Private, 96710, 9, Priv-house-serv, Black, Female, 20, United-States, <=50K
62, Private, 160143, 15, Prof-specialty, White, Male, 30, United-States, >50K
25, Private, 186925, 10, Other-service, White, Male, 48, United-States, <=50K
49, Self-emp-inc, 109705, 10, Exec-managerial, White, Female, 32, United-States, <=50K
32, Private, 94235, 9, Craft-repair, White, Male, 40, United-States, >50K
26, Private, 225279, 10, Prof-specialty, White, Male, 40, ?, <=50K
37, Local-gov, 297449, 9, Protective-serv, White, Male, 40, United-States, >50K
58, Private, 205896, 9, Sales, White, Female, 40, United-States, <=50K
37, Private, 93717, 10, Adm-clerical, White, Female, 45, United-States, >50K
41, Private, 194710, 9, Exec-managerial, White, Female, 40, United-States, <=50K
38, Private, 236391, 13, Exec-managerial, White, Male, 40, United-States, >50K
47, State-gov, 189123, 9, Other-service, White, Male, 40, United-States, <=50K
42, Private, 358677, 9, Other-service, Black, Male, 35, United-States, <=50K
30, State-gov, 199539, 9, Adm-clerical, White, Male, 40, United-States, <=50K
43, Private, 128170, 10, Sales, White, Male, 40, United-States, >50K
34, Private, 231238, 9, Machine-op-inspct, Black, Male, 40, United-States, <=50K
57, Private, 296152, 10, Exec-managerial, White, Female, 10, United-States, <=50K
46, Private, 166003, 7, Machine-op-inspct, White, Male, 40, United-States, <=50K
32, Private, 281437, 10, Transport-moving, White, Male, 55, United-States, <=50K
20, Private, 190231, 5, Machine-op-inspct, White, Female, 11, Nicaragua, <=50K
47, Private, 122026, 11, Sales, White, Male, 50, United-States, <=50K
55, ?, 205527, 9, ?, White, Male, 20, United-States, <=50K
53, Self-emp-not-inc, 174102, 4, Exec-managerial, White, Male, 50, Greece, >50K
43, Private, 125461, 13, Sales, White, Male, 65, United-States, >50K
80, Self-emp-not-inc, 184335, 4, Farming-fishing, White, Male, 30, United-States, <=50K
24, Private, 211345, 10, Other-service, White, Female, 40, Mexico, <=50K
43, Local-gov, 147328, 14, Exec-managerial, White, Male, 60, United-States, >50K
22, Private, 222993, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
40, Private, 225978, 10, Exec-managerial, Black, Male, 40, United-States, <=50K
48, Private, 121124, 9, Exec-managerial, White, Male, 50, United-States, >50K
56, ?, 656036, 9, ?, White, Male, 25, United-States, <=50K
34, ?, 346762, 7, ?, White, Male, 84, United-States, <=50K
51, Private, 234057, 9, Craft-repair, White, Male, 45, United-States, >50K
24, Federal-gov, 306515, 9, Adm-clerical, White, Female, 40, United-States, <=50K
19, Private, 116562, 9, Other-service, White, Female, 40, United-States, <=50K
34, Private, 171159, 10, Adm-clerical, White, Female, 30, United-States, <=50K
24, Private, 199011, 9, Craft-repair, White, Male, 40, United-States, <=50K
41, Private, 443508, 13, Transport-moving, White, Male, 48, Canada, >50K
24, Private, 29810, 9, Sales, White, Female, 38, United-States, <=50K
22, Local-gov, 238831, 10, Protective-serv, White, Male, 40, United-States, <=50K
32, Federal-gov, 566117, 10, Adm-clerical, White, Female, 40, United-States, <=50K
41, Private, 255044, 13, Exec-managerial, White, Female, 55, United-States, <=50K
20, Private, 436253, 10, Other-service, White, Male, 35, United-States, <=50K
31, Private, 300687, 9, Other-service, Black, Male, 40, United-States, <=50K
55, Private, 144071, 13, Tech-support, White, Male, 18, United-States, >50K
49, State-gov, 133917, 16, Prof-specialty, Black, Male, 60, ?, >50K
26, Private, 188767, 13, Sales, White, Male, 40, United-States, <=50K
27, Self-emp-not-inc, 300777, 9, Transport-moving, White, Male, 70, United-States, <=50K
35, Private, 26987, 9, Adm-clerical, White, Female, 40, United-States, <=50K
40, Private, 174395, 9, Other-service, White, Male, 60, Greece, <=50K
59, Private, 90290, 10, Prof-specialty, White, Male, 34, United-States, <=50K
61, Private, 183735, 10, Sales, White, Male, 45, United-States, >50K
31, Private, 123273, 9, Sales, Black, Female, 40, United-States, <=50K
43, Federal-gov, 186916, 14, Protective-serv, White, Male, 60, United-States, >50K
61, Private, 43554, 3, Handlers-cleaners, Black, Male, 40, United-States, <=50K
54, Private, 178251, 12, Adm-clerical, White, Female, 30, United-States, <=50K
30, Private, 255885, 10, Sales, White, Male, 50, United-States, <=50K
20, Private, 64292, 10, Sales, White, Female, 50, United-States, <=50K
27, State-gov, 194773, 14, Prof-specialty, White, Female, 50, Germany, <=50K
44, Self-emp-inc, 133060, 10, Machine-op-inspct, White, Male, 60, United-States, <=50K
64, Private, 258006, 10, Adm-clerical, White, Female, 40, Cuba, <=50K
55, Private, 92215, 9, Adm-clerical, White, Female, 40, United-States, <=50K
34, Private, 33945, 9, Craft-repair, White, Male, 55, United-States, <=50K
61, Private, 153048, 9, Sales, White, Female, 35, United-States, <=50K
28, Private, 192200, 13, Prof-specialty, White, Male, 40, ?, <=50K
34, Private, 355571, 9, Machine-op-inspct, Black, Female, 40, United-States, <=50K
47, Self-emp-inc, 139268, 15, Prof-specialty, White, Male, 60, United-States, >50K
26, Private, 34402, 13, Adm-clerical, White, Male, 45, United-States, <=50K
35, Private, 25955, 7, Other-service, Amer-Indian-Eskimo, Male, 40, United-States, <=50K
36, Private, 209609, 13, Prof-specialty, White, Male, 38, United-States, <=50K
47, Private, 168283, 13, Prof-specialty, White, Male, 40, United-States, >50K
17, Private, 295488, 7, Other-service, Black, Female, 25, United-States, <=50K
35, Private, 190895, 10, Prof-specialty, White, Male, 60, United-States, <=50K
33, Private, 164190, 14, Prof-specialty, White, Male, 20, United-States, <=50K
25, Private, 216010, 12, Adm-clerical, White, Female, 40, United-States, <=50K
18, Private, 387568, 6, Sales, White, Male, 10, United-States, <=50K
47, State-gov, 188386, 14, Prof-specialty, White, Male, 38, United-States, <=50K
44, Private, 174491, 9, Other-service, Black, Female, 30, United-States, <=50K
41, Private, 31221, 9, Other-service, White, Female, 30, United-States, <=50K
30, Private, 272451, 13, Adm-clerical, White, Female, 40, United-States, <=50K
53, Self-emp-not-inc, 152652, 10, Farming-fishing, White, Male, 50, United-States, <=50K
53, Private, 104413, 9, Other-service, Black, Female, 20, United-States, <=50K
40, Private, 105936, 9, Sales, White, Female, 20, United-States, <=50K
24, Private, 379066, 10, Adm-clerical, White, Male, 24, United-States, <=50K
27, Private, 214858, 13, Sales, White, Male, 40, United-States, <=50K
50, Private, 237735, 3, Transport-moving, White, Male, 37, Mexico, <=50K
36, Private, 158592, 7, Craft-repair, White, Male, 50, United-States, <=50K
41, Private, 237321, 2, Machine-op-inspct, White, Male, 40, Mexico, >50K
41, Private, 23646, 14, Prof-specialty, White, Female, 40, United-States, <=50K
31, Private, 169240, 9, Other-service, White, Female, 40, United-States, <=50K
32, Federal-gov, 454508, 13, Exec-managerial, White, Male, 40, United-States, <=50K
22, Private, 130356, 10, Machine-op-inspct, White, Male, 48, United-States, <=50K
22, Private, 427686, 6, Craft-repair, White, Male, 40, United-States, <=50K
18, Local-gov, 36411, 8, Prof-specialty, White, Male, 30, United-States, <=50K
39, Private, 548510, 13, Prof-specialty, Black, Male, 30, United-States, <=50K
38, Private, 187264, 9, Exec-managerial, White, Female, 55, United-States, <=50K
35, State-gov, 140752, 9, Craft-repair, White, Male, 40, United-States, <=50K
23, Private, 325596, 10, Machine-op-inspct, White, Male, 40, United-States, <=50K
54, Self-emp-not-inc, 175804, 13, Exec-managerial, White, Male, 40, United-States, >50K
36, Private, 107302, 14, Prof-specialty, White, Male, 60, United-States, >50K
63, Local-gov, 41161, 9, Exec-managerial, White, Male, 55, United-States, <=50K
39, Private, 401832, 10, Exec-managerial, White, Male, 48, United-States, <=50K
57, Self-emp-not-inc, 353808, 10, Sales, White, Male, 60, United-States, >50K
58, Self-emp-inc, 349910, 15, Prof-specialty, White, Male, 50, United-States, >50K
29, Private, 161478, 13, Adm-clerical, Asian-Pac-Islander, Female, 40, Japan, <=50K
17, Private, 400225, 7, Sales, White, Female, 20, United-States, <=50K
40, Private, 367533, 9, Craft-repair, White, Male, 40, United-States, <=50K
69, Self-emp-not-inc, 69306, 10, Other-service, White, Female, 15, United-States, <=50K
28, Private, 270366, 6, Sales, White, Female, 40, United-States, <=50K
38, Private, 103751, 5, Craft-repair, White, Male, 40, United-States, <=50K
44, Private, 75227, 15, Prof-specialty, White, Male, 40, United-States, >50K
45, Local-gov, 132563, 15, Prof-specialty, Black, Female, 40, United-States, <=50K
33, State-gov, 79580, 13, Adm-clerical, Black, Male, 40, United-States, <=50K
41, Local-gov, 344624, 10, Other-service, White, Male, 40, United-States, >50K
37, Self-emp-inc, 186359, 9, Sales, White, Male, 60, United-States, >50K
50, Private, 121685, 10, Sales, White, Male, 45, United-States, >50K
48, Private, 75104, 13, Prof-specialty, White, Male, 50, United-States, <=50K
26, ?, 188343, 9, ?, Black, Female, 40, United-States, <=50K
36, Private, 246449, 10, Exec-managerial, White, Male, 60, United-States, >50K
21, Private, 85088, 10, Other-service, White, Female, 37, United-States, <=50K
37, Private, 545483, 12, Farming-fishing, White, Male, 40, United-States, <=50K
20, State-gov, 243986, 10, Prof-specialty, White, Female, 20, United-States, <=50K
54, Self-emp-not-inc, 32778, 9, Sales, White, Female, 30, United-States, <=50K
28, Private, 369114, 9, Sales, White, Female, 40, United-States, <=50K
27, Private, 217200, 10, Prof-specialty, White, Male, 40, United-States, <=50K
33, Private, 149220, 11, Other-service, Black, Female, 40, United-States, <=50K
46, ?, 162034, 9, ?, White, Male, 40, United-States, <=50K
28, ?, 157813, 7, ?, White, Female, 58, Canada, <=50K
17, ?, 179715, 6, ?, White, Male, 40, United-States, <=50K
40, Self-emp-not-inc, 335549, 15, Prof-specialty, White, Male, 45, United-States, >50K
47, Private, 102308, 14, Sales, White, Male, 40, United-States, >50K
44, Private, 367749, 2, Machine-op-inspct, White, Female, 40, El-Salvador, <=50K
25, Private, 98281, 8, Handlers-cleaners, White, Male, 43, United-States, <=50K
35, Private, 115792, 13, Prof-specialty, White, Male, 55, United-States, <=50K
29, Private, 277788, 10, Sales, White, Female, 25, United-States, <=50K
30, Private, 103435, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
30, Private, 37646, 10, Handlers-cleaners, White, Male, 40, United-States, <=50K
56, Self-emp-not-inc, 385632, 4, Other-service, White, Female, 40, United-States, <=50K
25, Self-emp-not-inc, 210278, 13, Prof-specialty, White, Male, 30, United-States, <=50K
28, Private, 335357, 9, Handlers-cleaners, Black, Male, 40, United-States, <=50K
43, Self-emp-not-inc, 272165, 5, Craft-repair, White, Male, 40, United-States, <=50K
47, Local-gov, 148995, 9, Protective-serv, White, Male, 60, United-States, >50K
46, Self-emp-not-inc, 113434, 13, Craft-repair, White, Male, 40, United-States, <=50K
41, State-gov, 132551, 14, Prof-specialty, White, Female, 35, United-States, <=50K
38, Federal-gov, 115433, 12, Adm-clerical, White, Female, 33, United-States, >50K
29, Private, 227890, 9, Protective-serv, Black, Male, 40, United-States, <=50K
25, Private, 503012, 3, Craft-repair, White, Male, 40, Mexico, <=50K
56, Private, 250873, 7, Craft-repair, White, Male, 45, United-States, <=50K
31, Private, 407930, 4, Handlers-cleaners, White, Male, 40, United-States, <=50K
22, Private, 148187, 7, Other-service, White, Male, 40, United-States, <=50K
31, Private, 159322, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
28, Private, 334368, 10, Adm-clerical, White, Female, 40, United-States, <=50K
53, Private, 196328, 13, Exec-managerial, Black, Male, 40, United-States, <=50K
45, Private, 270842, 14, Exec-managerial, White, Female, 50, United-States, >50K
71, Private, 235079, 1, Craft-repair, Black, Male, 10, United-States, <=50K
65, ?, 327154, 9, ?, White, Female, 40, United-States, <=50K
39, Private, 188391, 9, Craft-repair, White, Male, 50, United-States, >50K
19, Federal-gov, 30559, 9, Sales, White, Female, 40, United-States, <=50K
34, Local-gov, 255098, 13, Prof-specialty, White, Female, 40, United-States, <=50K
36, Private, 248010, 9, Adm-clerical, White, Male, 45, United-States, <=50K
40, Private, 174515, 9, Other-service, White, Female, 40, United-States, <=50K
90, Private, 171956, 10, Adm-clerical, White, Female, 40, Puerto-Rico, <=50K
56, Private, 193130, 15, Exec-managerial, White, Male, 16, United-States, <=50K
21, Private, 108670, 9, Prof-specialty, White, Female, 40, United-States, <=50K
48, Private, 186172, 13, Exec-managerial, White, Male, 45, United-States, >50K
45, Private, 348854, 10, Adm-clerical, White, Female, 27, United-States, <=50K
46, Private, 271828, 9, Machine-op-inspct, White, Male, 40, United-States, >50K
64, Private, 148606, 6, Other-service, White, Female, 35, United-States, <=50K
29, Local-gov, 123983, 14, Prof-specialty, Asian-Pac-Islander, Male, 40, Taiwan, <=50K
22, Private, 24896, 9, Tech-support, White, Female, 30, Germany, <=50K
47, Private, 573583, 9, Transport-moving, White, Male, 48, Italy, >50K
